URL,Descriptions
http://www.businesslist.co.ke/company/48435/metro-cashcarry-k-ltd,"Metro Cash & Carry (K) Ltd is located in Nairobi, Kenya. Company is working in 
Food retailers, Supermarkets, Supermarket, General shopping business ..."
http://www.verveko.com/,"Verve Empowerment Milestone. We are a people centric organization, as we 
grow, so do our staff, walking with the firm every step of the way developing skills,
 ...Delta Corner Tower(Oracle wing), 12th floor. Chiromo Road ...What We Do ... practice provides that we deliver what a client ...About Verve K.O. Verve is a technology products and ...Our People. The real reason behind Verve K.O.'s success is ..."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23334749,"As of February 13, 2017, Giro Commercial Bank Ltd. was acquired by I&M Bank 
Limited. Giro Commercial Bank Ltd. offers commercial banking services."
http://universalcabs.co.ke/,"Welcome to Universal Cabs ltd, a transport Company that realizes the need for 
dynamism in this fast paced world. Universal Cabs Limited, registered in 2005 ..."
http://kemla.or.ke/,"A professional organisation that brings together Medical Laboratory Scientific 
Officers in Kenya. Founded in 1964, AKMLSO draws its membership from 
Medical ..."
http://listings.findthecompany.com/l/274837504/Nyamusi-Umoja-Support-Group-in-Nyamira-Kenya,"Nyamusi Umoja Support Group is a social service located in Nyamira, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.boc.co.ke/en/index.html,"Welcome to BOC kenya. A member of the Linden group. Select your choice. 
Gases. Engineering. Healthcare. Welding, Cutting and Safety."
http://www.cemastea.ac.ke/,"The Centre for Mathematics, Science and Technology education (CEMASTEA) 
conducted a study to understand the… CEMASTEA Celebrates World Science ...... Science and Technology Education ... of mathematics ...About Us. Background .... Contact-image. P.O Box 24214-00502 ...CEMASTEA is an institution that offers In-Servie Eduction and ...cemastea, CEMASTEA. ... CEMASTEA Events [ ICal ...Tenders and Quotations. ADDENDUM (5). ARCHIVES ...CEMASTEA participates as a sponsor in the National ..."
https://www.kenyaplex.com/business-directory/29884-busia-sugar-company-ltd-busia.aspx,"Busia Sugar Company Ltd, Busia. Address:Busia; City/Town: Busia; Telephone 
Number: +254-055-24047; Email Address: Website: Category: Sugar ..."
https://en.wikipedia.org/wiki/Dominion_Engineering_Works,"Dominion Engineering Works was a company with headquarters in Montreal, 
Quebec, Canada. References[edit]. Jump up ^ http://www.fundinguniverse.com/
company-histories/United-Dominion-Industries-Limited-Company-History."
https://brackenhurst.com/,"Located on 100 acres of indigenous forest, Brackenhurst is an international 
conference centre and eco-destination approximately 20km northwest of Nairobi.OUR TEAM ... Our specialists are at the heart of Brackenhurst.OUR ECO-DESTINATION ... reduce our environmental ..."
"https://www.glassdoor.com/Overview/Working-at-Atlas-Plumbers-and-Builders-K-Limited-EI_IE972475.11,48.htm","See what employees say it's like to work at Atlas Plumbers and Builders (K) 
Limited. Salaries, reviews, and more - all posted by employees working at Atlas ..."
http://www.squaddigital.com/,"Squad Digital (a SCAN Group and WPP digital network agency) is an award 
winning full service digital marketing agency, supporting clients in Kenya, 
Tanzania, ..."
http://www.somcss.net/,"We offer general case management and referrals for newly arrived refugees from 
Africa, and from other parts of US. We help refugees obtain the services ..."
https://softkenya.com/education/karuri-high-school-2/,"Karuri High School- Description. Karuri High School is a mixed day school,
located in Kiambaa location,Kiambu County.For further information please see 
the ..."
http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=22654192,"Da Gama Rose Group of Companies Ltd., through its subsidiaries operates in 
Information Technology, Tourism, Floriculture, Financial Services, Garment ..."
,
https://www.kenyaplex.com/business-directory/1546-taws-ltd-nairobi.aspx,"Taws Ltd, Nairobi. Address:Addis Ababa Road P.O.Box 40611, Nairobi 00100; 
City/Town: Nairobi; Telephone Number: 020-531364-7; Email Address: Website:
 ..."
http://www.finabank.com/,"Guaranty Trust Bank plc has a vast business outlay spanning Africa and the 
United Kingdom and employs over 12,000 personnel in Nigeria, Kenya, Uganda
 ..."
http://www.raffiabags.com/,"Raffia Bags is one of the largest manufacturers of woven polypropylene sacks 
and bags in Africa."
https://www.toptank.com/,"Looking For A Water Tank? You've come to the right place. We have a large 
range of tanks to suit you. ... Best for Both Domestic & Commercial Applications.Conical Hopper Tanks. KShs 31,592 – KShs 44,400 Select ...About Us. Toptank is manufactured in Kenya using rotational ...My Account · About Us · Deliveries · Contact Us · logo. 020 ...Standard Cylindrical Water Storage Tank. KShs 1,700 ..."
https://www.kenyaplex.com/business-directory/1579-gestetner-kenya-ltd-nairobi.aspx,"Gestetner Kenya Ltd, Nairobi. Address:Nairobi Industrial Area P.O.Box 49872, 
Nairobi 00100; City/Town: Nairobi; Telephone Number: 020-534008-17; Email ..."
http://phoenixassurancegroup.com/,"The family continues to hold shares in Phoenix of East Africa Assurance 
Company Limited which has controlling interest in Phoenix Tanzania, Phoenix 
Uganda ..."
http://www.flagshipinsuranceservices.com/,"You can Quote, Compare plans from multiple carriers and Apply right online! ... 
Flagship Insurance Services is an independent agency with proven professionals
 ..."
https://www.expresstravel.co.ke/,"Official site of Express Travel Group featuring the best rates in air travel, car hire 
and transfers, holiday tours and safari."
http://www.mangolimited.co.ke/,"Mango Limited, complete, range, furniture, Mahogany, White Oak , indoor, 
furniture, Saligna garden furniture, nairobi, kenya, furniture, mahogany, tables, 
dining ..."
http://www.kentech.co.ke/,"Buy a laptop, desktop computer, copier, printer, in nairobi kenya."
http://www.newline.co.ke/,Newline furniture with modern and chic style with the 2014 creation on your face.
http://www.norken.co.ke/,"Norken International Limited is an independent Kenyan company registered in 
October 2001 for the provision of consultancy services in Engineering, ..."
https://www.facebook.com/Impala-Auto-Spares-Limited-431572430338563/,"Impala Auto Spares Limited, Nairobi Industrial Area, Nairobi Area, Kenya. 1.6K 
likes. Impala Auto Spares Ltd was incorporated in January 1976 and we are..."
,
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=26413605,"East African Storage Company Limited provides warehouse and storage facilities
. The company is based in Mombasa, Kenya. East African Storage Company ..."
https://www.wowprogress.com/guild/eu/stormscale/Dexterous/rating.tier15,"Dexterous is recruiting! Raid Schedule (Server Time) Wednesday 19:30 - 23:30. 
Sunday 19:30 - 23:30. Loot System Loot Council Whisper Mysteel#21975 or ..."
http://www.oldmutual.co.ke/,Old Mutual Balanced Fund. Buy: Ksh.153.14 Sell : Ksh.163.07. Old Mutual East African Fund. Buy: Ksh.146.90 Sell : Ksh.155.46. Old Mutual Bond Fund. Buy: Ksh.98.80 Sell : Ksh.101.15. Kenya Stable Fund. Buy: Ksh.9.23 Sell : Ksh.9.23.
http://www.gdc.co.ke/,"Mandate. To promote rapid development of geothermal resources in Kenya 
through surface exploration and drilling for steam. To avail steam to power plant ..."
http://listings.findthecompany.com/l/274766400/Unicorn-Pharma-K-Ltd-in-Thika-Kenya,"Unicorn Pharma (K) Ltd is a pharmaceutical products wholesale and 
manufacturer company located in Thika, Kenya. View phone number, employees, 
products, ..."
http://listings.findthecompany.com/l/274842546/Land-Trees-And-Sustainability-Lts-Africa-Limited-in-Nairobi-Kenya,"Land Trees And Sustainability Lts Africa Limited is a service located in Nairobi, 
Kenya. View phone number, employees, products, revenue, and more."
https://www.kenyaplex.com/business-directory/14011-comet-plastics-ltd-nairobi.aspx,"Comet Plastics Ltd, Nairobi. Address:Homa Bay Road; City/Town: Nairobi; 
Telephone Number: 020-559389; Email Address: Website: Category: Plastic 
Products ..."
http://www.zimbabalooba.co.uk/,"If you like Zimbabaloba, you may may like to visit Tinga Tinga. © 2017 
zimbabalooba.co.uk and Atonic Ltd. Don't forget to also check out www.tinga-
tinga.net."
https://softkenya.com/directory/health-ngos-network-hennet/,"Health Ngos Network (HENNET) is located at AMREF KCO along Wilson airport, 
off Langata."
http://raicha.com/,"Established over 30 years ago as electrical contractors, providing a nationwide 
service from initial concept design through to installation, testing and ...Send us mail. Drop us a line or give us a ring. We love to hear ...Ministry of Energy; Ministry of Public Works; Ministry of ...Raicha's Electro Service Limited was founded 30 years ago by ...Some of the projects completed by us in the recent past include ..."
http://www.biopharmabd.com/,"At Biopharma, maintaining highest levels of quality helps us deliver excellence in 
everything we do reflecting not only in ... Welcome To BIOPHARMA LIMITED."
http://ktb.go.ke/,"Featured Tourism News. KTB ... The Kenya Tourism Board intends to drive 
domestic consumer demand for Kenya and to position Kenya as a top of mind 
Read ..."
http://www.act.or.ke/,"Act!'s main programme focus is in Environment and Natural Resources 
Management; Democracy and Human Rights and Peace Building and Conflict ...Act! is committed to a policy of providing equal employment ...Founded in 1998 and registered in 2001 as Pact Kenya, Act! has ...Get in touch. Nairobi Office: Elysee Plaza, 3rd Floor, Kilimani Road ...Act!'s strength is Capacity Development and Grant Making ...Capacity Development and Grants Management is central to Act!'s ...The importance of natural resources to the peoples ..."
http://www.yellowpageskenya.com/site/details/35546,"Strategis Health Ltd Health Care. Aga Khan Hospital East Tower Block, 9th Flr, 
3rd Parklands Ave, Kenya P.O.Box: 3550 - 00100 Nairobi GPO. Phone numbers."
https://cure.org/kenya/,"Along with being CURE's first hospital, CURE Kenya was Africa's first orthopedic 
pediatric teaching ... AIC-CURE International Children's Hospital of Kenya."
http://www.yellowpageskenya.com/site/details/24934,"Ratings & Reviews. Do you know this business? Write a Review. No reviews yet. 
Be the first to rate & review Opera (EA) Ltd ..."
https://softkenya.com/directory/utalii-transport-co-ltd/,"Utalii Transport Co Ltd is located in Vision Plaza, 4th Flr, Mombasa Rd. For more 
information about Utalii Transport Co Ltd see the contacts below:"
http://listings.findthecompany.com/l/266340881/Gohil-Soap-Factory-Ltd-in-Nakuru-Kenya,"Gohil Soap Factory Ltd is a soap and other detergent manufacturer located in 
Nakuru, Kenya. View phone number, employees, products, revenue, and more."
https://www.facebook.com/Queens-Cleaners-and-Dyers-Limited-228589907164081/about,"Queens Cleaners will provide you with an easy, hassle-free alternative to 
additional dry cleaners. We offer the finest in dry cleaning, shirt laundering and ..."
http://www.centum.co.ke/,"Centum is East Africa's leading investment company listed on the Nairobi 
Securities Exchange ... Sales & Marketing Manager, Two Rivers Development 
Limited.Centum is East Africa's leading investment company listed on ...Executive Team. Executive Team. Centum Investment ...Contacts. Contacts. Home · About. Back; Company Overview · Our ...Board of Directors. Dr. Donald Kaberuka. Chairman. Dr ...... is listed on the Nairobi Securities Exchange and cros... More ...Incorporated as an affiliate of the Kenyan government-owned ..."
http://www.glory-paints.com/,"glory paints, paints, paint, paint manufacturer, glory paint manufacturer, paint 
manufacturer in nairobi, paint manufacturer in kenya, paint manufacturer in kenya
, ..."
http://listings.findthecompany.com/l/261716961/Kilimanjaro-Mineral-Water-Ltd-in-Nairobi-Kenya,"Kilimanjaro Mineral Water Ltd is a bottler located in Nairobi, Kenya. View phone 
number, employees, products, revenue, and more."
http://www.cbskenya.com/,"University of Nairobi; Africa Virtual University; Kenyatta university; Moi university; 
Kenya Methodist University; Inoorero University; Meru university; Chuka ..."
http://www.eaton.com/Eaton/ProductsServices/ProductsbyName/Moeller/index.htm,"Moeller is Eaton - Electricity brought us together. From 1 July 2011, Moeller and 
Eaton, two of the longest-established and most respected names in the electrical
 ..."
https://www.tnbl.co.ke/,"Welcome to Transnational Bank. The Enterprising Bank for Enterprising People. 
... Transnational Bank LTD is Licensed and regulated by Central Bank of Kenya.CONTACT FORM. captcha Insert Security Code: Home · TNB ...Our Mission defines how we go about achieving our vision day ...Internet Banking. Bringing convenience to your banking ...Careers. Opportunities currently in Transnational Bank. Current ...Our Network. Our Branches, Agents ... Nairobi County. City ...Financial Reports. Documents available for Download. Annual ..."
https://www.facebook.com/safepakltd1/,"Safepak Ltd., Nairobi Industrial Area, Nairobi Area, Kenya. 1863 likes · 22 talking 
about this · 37 were here. With twenty three years experience..."
https://www.linkedin.com/company/foodco-nigeria-limited,"Learn about working at foodco nigeria limited. Join LinkedIn today for free. See 
who you know at foodco nigeria limited, leverage your professional network, and
 ..."
https://www.kenyaplex.com/business-directory/14129-auto-litho-ltd-nairobi.aspx,"Auto Litho Ltd, Nairobi. Address:Enterprise Road; City/Town: Nairobi; Telephone 
Number: 020-558794; Email Address: Website: Category: Printing Services ..."
http://www.laptrust.or.ke/,"Local Authorities Pensions Trust (LAPTRUST) has a history of more than 85 
years, when it was established as a pension scheme for employees of the then ..."
http://www.ncapd.org/,"Dr. Jay R. Lucker is an audiologist and speech-language pathologist in private 
practice specializing in auditory processing disorders, with offices in Alexandria,
 ..."
http://www.sgs.co.ke/,"SGS is the world's leading inspection, verification, testing and certification 
company. We are recognized as the global benchmark for quality and integrity.Work for SGS and join us in bringing passion and ...SGS in Brief. Wherever you are in the world, in whatever industry ...SGS in Kenya – we have been operating in Kenya since 1950 ...... find out how our recruitment and development processes work ...SGS Office Directory. The SGS network comprises over 2,000 ...... do is important and that our work has an impact on people's ..."
http://www.turtlebaykenya.com/,"Entertainment for the whole family! During the day, choose from Tennis, Beach 
Soccer, Table Tennis, Volleyball, Water Aerobics and much, much more."
https://www.facebook.com/goodfoodnairobi/,"The Kenyan Good Food Company Ltd in Nairobi, Kenya. TGFC is all about 
convenience, the perfect fit for today's busy lifestyle. We take all the hassle out..."
http://listings.findthecompany.com/l/274802441/Myta-Development-Limited-in-Nairobi-Kenya,"Myta Development Limited is a real estate agents and manager located in 
Nairobi, Kenya. View phone number, employees, products, revenue, and more."
http://www.japm.com/Public/English.aspx?Site_ID=1&Page_ID=205,
http://banodaoil.co.ke/,"Our core business as an oil marketing company is the marketing and selling of ... 
Banoda Oil Ltd has got branches and subsidiary companies in various parts of ...Contact Form. Send us a message for any questions and/or inquiries.Our Subsidiary Companies ... and logistics running from our ..."
http://www.businesslist.co.ke/company/100070/seda-corporation-ltd,"Seda Corporation Ltd is located in Nairobi, Kenya. Company is working in 
Cleaning equipment & Services, Networking, Vehicle services business activities."
https://www.kenyaplex.com/business-directory/18599-kenbelt-kenya-ltd-nairobi.aspx,"Kenbelt (Kenya) Ltd, Nairobi. Address:Mombasa Road; City/Town: Nairobi; 
Telephone Number: 020-823313; Email Address: Website: Category: 
Warehouses ..."
https://softkenya.com/directory/dahya-chemical-ltd/,"Dahya Chemical Ltd is located in Dahya Chemical (Bldg 59), Lunga Lunga Rd 
Nairobi. For more information about Dahya Chemical Ltd see the contacts below:"
https://en.wikipedia.org/wiki/Stay_Awake:_Various_Interpretations_of_Music_from_Vintage_Disney_Films,"Stay Awake: Various Interpretations of Music from Vintage Disney Films is a 1988 
tribute album recorded by various artists performing songs from Disney films."
http://www.flowersense.nl/grower/credible-blooms-ltd/,"Credible Blooms ltd. Please Share This. Tweet · Share · Plus one · Share. loading
. Product added! Already in wishlist. rosa athena. €0.00 · Add to cart. loading."
https://admission.princeton.edu/how-apply/community-based-organizations,"Community-based Organizations. At Princeton, we are proud of our diversity and 
committed to it. Our undergraduates come from a variety of ethnic, racial, ..."
http://surgilinksltd.com/,"Surgilinks ensures timely delivery of all its clients. All Orders are Serviced within 
24 hrs. We have a fleet of vehicles to deliver pharmaceuticals to our clients in ..."
http://www.aig.co.ke/,"AIG is a world leading property-casualty and general insurance organization 
serving more than 70 million clients around the world. With one of the industry's ...Eden Square Complex, Chiromo Road, P.O. Box 49460, 00100 ...AIG traded as Chartis in Kenya and other parts of the world ..."
http://www.mofad.gov.gh/,"MINISTRY OF FISHERIES AND AQUACULTURE DEVELOPMENT, REPUBLIC 
OF GHANA · Staff Login Zimbra Webmail Search ..."
http://en.petrictransporti.com/,"Contact (BIH). Petrić doo. Vršani bb 76325, Bijeljina Bosna i Hercegovina Tel: : 
00387 55 371 057. Fax: 00387 55 371 187. E-mail: info@petrictransporti.com ..."
http://www.wananchitelecom.com/,"Core Services. bandwidth Internet. High-capacity Scalable Internet to ISPs, GSM 
& Fixed line Operators. satelite Wavelength DWDM. Dense Wavelength ..."
http://www.kettysafari.com/,"Ketty Tours Travels and Safaris is an experienced and established tour operator 
in East Africa specialising in wildlife safaris."
https://softkenya.com/directory/gethsemane-garden-of-hope-for-africa-inc/,"Gethsemane Garden Of Hope For Africa Inc is located in Mfangano Island, Suba 
District, Nyanza. For more information about Gethsemane Garden Of Hope For ..."
http://dmosomalia.org/,"The DEEG-ROOR MEDICAL ORGANIZATION,(DMO) is non-profit institution that 
was established in September 5th 1994 by group of indigenous /intellectual ..."
http://www.blackwoodhodge.com/,"Since 1949 Blackwood Hodge has been one of the leading generator specialists 
in Kenya and Uganda. Our generator set specialists will identify the right ..."
https://www.oss-ltd.net/,"Oilfield Supplies & Services Ltd (OSS) was established in January 2008 to 
provide drilling fluid additives, completion and work over fluid additives and 
technical ..."
http://listings.findthecompany.com/l/266353762/Jet-Chemicals-Industries-Ltd-in-Nairobi-Kenya,"Jet Chemicals Industries Ltd is an organic chemicals manufacturer located in 
Nairobi, Kenya. View phone number, employees, products, revenue, and more."
https://www.lantech.co.nz/,"At LANtech we pride ourselves on our friendly, fast and approachable ... PAE (NZ
) Ltd ... LANtech is a leading provider of Managed IT Services and Support."
http://www.esaja.com/summit-textiles-e-a-ltd/bizcontact-details?id1=39301,"Summit Textiles (E A) Ltd. Company Details. Kenya. Tel :n/a. Details : Textile 
Merchants. Email : Contact Company. Mail to : n/a. Share: PEOPLE ALSO 
VIEWED ..."
https://www.kenbro.co.ke/,"Kenbro Industries Ltd has a solution for any sort of waterproofing problem. The 
products available are catered to the entire structure/building i.e. Ceiling, roofs, ...GET IN TOUCH, SEND US A MESSAGE. Our Experts Are ...About Us. You are here: Home; About Us. The company started ..."
http://www.zep-re.com/,"... financial credit rating to B++ A.M. Best has upgraded the Financial Strength 
Rating of ZEP-RE (PTA Reinsurance Compan. ... ZEP-RE Business & Adverts."
http://www.rr-africa.oie.int/docspdf/en/2011/IDE/1_Mwangangi.pdf,"National referral laboratories. ❑ Central Veterinary Laboratories (CVL) Kabete. ❑ 
National Veterinary Quality Control Lab., Embakasi. ▫ Regional laboratories."
http://www.knightfrank.co.ke/,"Knight Frank is a leading independent real estate consultancy in Kenya. Search 
and find the perfect home, property investment or commercial property or speak ...With access to unrivalled Kenyan residential property databases ...Welcome to Knight Frank in Kenya - your starting point to the finest ...Looking for properties to buy in Kenya? Browse apartments ...My Knight Frank. Register to My Knight Frank now and sign up to ...About Knight Frank. Headquartered in London ...Knight Frank Kenya's commercial department proactively monitors ..."
https://www.cargill.com/worldwide/kenya,"In 2014 Cargill acquired Lesiolo Grain Handlers Limited (LGHL), a bulk grain 
handling company based in the Nakuru region of Kenya, strengthening our ability
 ..."
http://www.peerless.co.ke/aboutus.html,"Company Profile. Peerless Tea Services Ltd established in Mombasa, Kenya in 
mid 1999 is an individual's effort to service the East and Central African Tea ..."
http://www.dryermanufacturer.com/,"Marshall Fowler Engineers India (P) Ltd. - Tea Processing Machinery, Coffee 
Pulper Machinery & Coffee Wet Processing Machinery Manufacturer from ..."
http://www.paperhouse.co.ke/index.php/contacts,"What We Do. We sell International Merchants of all kinds of Papers. ... Contact Us
. The Paper House of Kenya Limited. P.O. BOX 49998 - 00100,. Nairobi, Kenya."
http://www.deluxeinks.com/,"57 Lunga Lunga Road. P.O. Box 67945-00200, Nairobi - Kenya. +254 20 
8042280/1/2/3 +254 733 608855 / +254 720 608855. info@deluxeinks.com. +
254 20 ..."
http://www.cmdgroup.com/companies/17210/general-switchgear-and-controls-ltd/,"SmartBuilding Index profile for General Switchgear & Controls Ltd including 
product ... 33 77 00 - Medium Voltage Utility Switchgear and Protection Devices ..."
http://www.meezan-group.com/,"The Meezan Group's legacy dates back to a 100 years in SriLanka. Initially 
started as a company which exported Tea across the globe, the companyhas ..."
https://www.jojotanks.co.za/,"JoJo Tanks is a household name in South Africa and a leading supplier of tanks, 
containers and other domestic and agricultural products. Available across SA ..."
https://www.kenyaplex.com/business-directory/6304-nightrose-cosmetics-1972-limited-nairobi.aspx,"Nightrose Cosmetics (1972) Limited, Nairobi. Address:Lunga Lunga Road, 
Industrial Area; City/Town: Nairobi; Telephone Number: 536062; Email Address:
 ..."
https://www.facebook.com/pages/LAKHIR-PLASTICS-LTD/610087192383531,"LAKHIR PLASTICS LTD, Eldoret. Company. ... LAKHIR PLASTICS LTD. Privacy · 
Terms. About. LAKHIR PLASTICS LTD. Company. Eldoret. 0 people like this ..."
https://www.ericsson.com/en/about-us/company-facts/ericsson-worldwide/kenya,"Contact Ericsson in Kenya to learn more about how Ericsson is shaping the 
communication of tomorrow."
https://beta.companieshouse.gov.uk/company/07463236,"STRAIGHTLINE ENTERPRISES LTD - Free company information from 
Companies House including registered office address, filing history, accounts, 
annual ..."
http://www.yellowpageskenya.com/site/details/13820,"Kenplast Industries Ltd Industrial Products. Kenplast Industries Premises, Gilgil 
Rd, Kenya P.O.Box: 17920 - 00500 Enterprise Rd. Phone numbers."
http://listings.findthecompany.com/l/257838097/Bids-Garment-Ltd-in-Nairobi-Kenya,"Bids Garment Ltd is a leather and sheep-lined clothing manufacturer located in 
Nairobi, Kenya. View phone number, employees, products, revenue, and more."
http://www.simbanet.co.ke/,
,
http://www.businesslist.co.ke/company/84262/eve-africa-ltd,"Have questions? Get answers from EVE AFRICA LTD or BusinessList.co.ke 
users. Visitors haven't asked any questions yet. Ask a Question ..."
https://www.tradeindia.com/Seller-2130664-KENROID-LIMITED/,"KENROID LIMITED - is a leading Importer & Distributor of Chocolates , biscuits, 
candies and groceries from Nairobi, Nairobi, Kenya."
https://www.kenyaplex.com/business-directory/22427-pearly-waters-ltd-nairobi.aspx,"Pearly Waters Ltd, Nairobi. Address:Gideon Rimba Road; City/Town: Nairobi; 
Telephone Number: 041-2226349; Email Address: Website: Category: Mineral ..."
https://www.kenyaplex.com/business-directory/86825-prochem-industries-ltd-kisumu.aspx,"Prochem Industries ltd, Kisumu. Address:Makasembo road, limes and Alums 
building P.O BOX 1935-40100; City/Town: Kisumu; Telephone Number: ..."
,
http://www.mtnbusiness.com/en,"MTN Business is Africa's premium portal for Business Connectivity Solutions. 
Discover World-Class solutions for SME, Enterprise & Public Sector Businesses."
http://agrisysuae.com/,"AGRO INTEGRATED SYSTEMS (AGRISYS ). Importing and Distributing 
Pesticides ( Insecticides, Acaricides, Nematicides, Fungicides, Rodenticides ) 
Insect ..."
http://www.fargocourier.co.ke/,"Fargo Courier Ltd was established in 2003 based on the same integral values of 
Wells Fargo Ltd and has quickly grown to incorporate document archiving ..."
http://www.ginadin.com/,"“When you hear the name Gina Din, you immediately associate her with top 
quality communication and a trendsetter in Kenya's and Africa's public relations ..."
https://creditbank.co.ke/,"We have made banking more accessible ... more than just banking. What's New. 
Credit Bank announces Launch of Business Leadership and Knowledge Hub ..."
https://www.dibpak.com/,"Dubai Islamic Bank has a unique distinction of being the world first Islamic bank... 
a pioneering institution that has combined the best of traditional Islamic values."
http://whoswho.co.ke/jiu-pachi-community-based-support-centre-157074,"Jiu Pachi Community Based Support Centre. Jiu Pachi Community Based 
Support Centre's PEOPLE. Claim Company Profile. Claim your company profile 
to ..."
http://www.ackenya.org/provincial_office/development.html,"The Development department is an outreach arm of the Anglican Church of 
Kenya (ACK) involved in the physical, ... Christian Community Services Mt. Kenya 
Region ... Machakos and Kitui. 9. Western. Western Christian Community 
Services."
http://www.subsahararesearch.com/aboutus.html,"Sub Sahara Research Services (SSRS) strives to meeting or exceeding our 
clients' expectations. SSRS commits itself in collecting data, analysing and ..."
https://www.tripadvisor.com/Attraction_Review-g3175959-d8129742-Reviews-Kabura_Travel_Tours-Mitchells_Plain_Western_Cape.html,"Kabura Travel & Tours, Mitchells Plain: Address, Phone Number, Attraction Reviews.
 ... Private tours of Cape Town, private wine tours Cape Town -South Africa, private tour of garden route, we are a Private , Travel & Tours company based in Cape Town, South Africa.
 ... Remondy K, Owner at ..."
https://www.linkedin.com/company/comtec-networks-ltd,"Learn about working at Comtec Networks LTD. Join LinkedIn today for free. See 
who you know at Comtec Networks LTD, leverage your professional network, ..."
https://www.isk.ac.ke/,"Creative Arts Awards Wow and Inspire! Continue Reading. ISK STEM Team - 
Second overall at the the 2017 ISSEA STEM Tournament. Continue Reading.ISK seeks to employ and retain professionals of the highest ...Tuition & Fees. All fees listed below are per student and in US ...School Calendar. Monthly Calendar ( Password Protected ...I look forward to walking through the admissions process with ...The International School of Kenya (ISK) is a private, non-profit ...To contact us by email: communications@isk.ac.ke. For ..."
https://www.welding-alloys.com/,"Manufacturer of welding consumables for hardfacing, joining and cladding 
applications, automated welding equipment for surfacing and joining, wearplates,
 ...If you don't find your country in the list below, please write us an ...Welding Alloys Ltd - UK (Headquarters) · Return to all ...The machines department has had a busy start to 2017, in March ...+90 (0)216 5042940. Welding Alloys Ltd Siketi · Return to all ...Products & Services. As the go-to provider of advanced welding ...The Welding Alloys Group bases all economic and strategic ..."
https://technobraingroup.com/,"Techno Brain is Africa's leading custom software application development 
company offering innovative IT solutions across industries, IT Training, BPO 
services ..."
http://www.woodproductskenya.co.ke/,"Wood Products LTD has provided high quality timber, joinery, cabinetry and 
affordable pre-fabricated building products throughout the East African region."
https://www.dialacab.co.uk/,"Taking a taxi with DaC is straightforward and easy: ... BOOK A TAXI ... Copyright 
all content 2016 Dial-a-Cab Ltd. Dial-a-Cab House, 39-47 East Road, London ..."
http://www.pgbison.co.ke/,"PG Bison supplies a range of decorative particleboard and MDF board panels, 
cut to size panel components, and related furniture fittings to interior decorators, ...Nairobi. Kampala Rd, Industrial Area, P.O. Box 45221-00100 ...What We Offer. PG Bison supplies a range of decorative ...Our Products. Home » Our Products. Our Products. Panels ...Panels. The range consists of particleboard, MDF, worktops ...The company also offers value addition services for customers ...10 year anniversary... Opening of Uganda branch with a full ..."
https://www.linkedin.com/company/phillips-healthcare-technologies-ltd,"Learn about working at Phillips Healthcare Technologies Ltd. Join LinkedIn today 
for free. See who you know at Phillips Healthcare Technologies Ltd, leverage ..."
http://www.sen-tech.com/,"SEN TECH has strong background and human resources in research and 
development. Hence, all of our sensors are produced from raw material to 
completed ..."
https://www.facebook.com/millbrookgarment/,"Millbrook Garment, Mombasa, Kenya. 807 likes · 111 talking about this. 
Manufacturers & Leading suppliers of INDUSTRIAL Safety wear/gear and PPE's..
.."
https://en.wikipedia.org/wiki/en:World_Wide_Fund_for_Nature,"a First office opened 11 September 1961 in Morges, Switzerland. b Also the 
WWF's first president. Earth Hour 2013 at the Verona Arena amphitheatre, Piazza
 ..."
http://www.summit-enterprises.com/,"Summit Enterprises has managed properties in the greater Pasadena area for 
almost thirty five years. We are proud to say that over the years we have leased to
 ..."
https://www.tradeindia.com/Seller-1320271-Autofine-Filters-Seals-Ltd-/,"Autofine Filters & Seals Ltd. - is a leading Importer, Manufacturer, Distributor, 
Trading Company of Moulded rubber products , extrusions, dop from Nairobi, ..."
http://listings.findthecompany.com/l/255870991/Akwa-Clear-Water-Ltd-in-Mombasa-Kenya,"Akwa Clear Water Ltd is a water supply company located in Mombasa, Kenya. 
View phone number, employees, products, revenue, and more."
http://www.norken.co.ke/,"Norken International Ltd. ... Norken International offers consulting expertise in 
design, construction and supervision of infrastructure and development projects ..."
https://www.mosoundevents.com/,"MoSound Events is an event planning & event management company in Nairobi, 
Kenya. Since 2004, we have been creating memorable events & experiences ..."
https://www.facebook.com/Kawiri-Community-BASED-Organization-456539014448893/,"Kawiri Community BASED Organization. 19 likes. Kawiri CBO was founded in 
2002 in south East kanyamkago location.it was registered as a women group by..
."
https://www.linkedin.com/company/altech-swift-global,"Swift Global Kenya Ltd is a leading provider of voice, data and mobility solutions 
to the Consumer, Business, Enterprise and Government sectors in Kenya and ..."
https://www.potatopro.com/companies/deepa-industries-ltd-tropical-heat,"Deepa Industries is one of the largest manufacturers of potato snacks in Kenya. 
Potato Snacks include Crisp, Chevda and Sticks. Other snacks include popcorn,
 ..."
https://softkenya.com/directory/unitek-usa-k-ltd/,"Unitek USA (K) Ltd is located in Uganda Hse, 4th Flr, Kenyatta Ave Nairobi. For 
more information about Unitek USA (K) Ltd see the contacts below: ..."
